epoch,time_elapsed,rollout_ep_steps,total_rollout_steps,rollout_return,actor_lr,critic_lr,,,,,
4613.199211,3707800,0.001,200,-44.75555484,18538,0.0001,,,,-8.94361,0.4630525
4613.433257,3708000,0.001,200,-22.68141752,18539,0.0001,,,,-8.880562,0.39789203
4613.668267,3708200,0.001,200,-88.30841628,18540,0.0001,,,,-8.898068,0.503788
4613.90224,3708400,0.001,200,5.886342974,18541,0.0001,,,,-8.937389,0.5495361
4614.135828,3708600,0.001,200,-5.540685014,18542,0.0001,,,,-8.890831,0.5258335
4614.367601,3708800,0.001,200,-3.012296454,18543,0.0001,,,,-8.85317,0.4324865
4614.600483,3709000,0.001,200,-123.6851764,18544,0.0001,,,,-8.849035,0.44117606
4614.831875,3709200,0.001,200,-96.87852919,18545,0.0001,,,,-8.82834,0.45699868
4615.066563,3709400,0.001,200,-19.41025876,18546,0.0001,,,,-8.7986555,0.45559347
4615.3025,3709600,0.001,200,-25.84346197,18547,0.0001,,,,-8.873736,0.48903972
4615.537876,3709800,0.001,200,-17.86509292,18548,0.0001,,,,-8.90262,0.61002815
4615.771484,3710000,0.001,200,6.678608548,18549,0.0001,,,,-8.879371,0.4016086
4616.005273,3710200,0.001,200,-52.27704975,18550,0.0001,,,,-8.794432,0.50652784
4616.239144,3710400,0.001,200,-95.63271215,18551,0.0001,,,,-8.909588,0.57519424
4616.470162,3710600,0.001,200,-16.91002887,18552,0.0001,,,,-8.808428,0.4734714
4616.704797,3710800,0.001,200,-6.056531342,18553,0.0001,,,,-8.9139,0.454137
4616.93921,3711000,0.001,200,-16.30635669,18554,0.0001,,,,-8.83184,0.5582915
4617.173457,3711200,0.001,200,-8.967003027,18555,0.0001,,,,-8.930694,0.4597729
4617.405458,3711400,0.001,200,3.761396023,18556,0.0001,,,,-9.094078,0.50277495
4617.638988,3711600,0.001,200,-94.09379551,18557,0.0001,,,,-8.765385,0.5750023
4617.873903,3711800,0.001,200,-4.169170492,18558,0.0001,,,,-8.904265,0.46018493
4618.109733,3712000,0.001,200,-6.405703893,18559,0.0001,,,,-8.859437,0.41279182
4618.347998,3712200,0.001,200,-9.738149989,18560,0.0001,,,,-8.965996,0.49587893
4618.582069,3712400,0.001,200,-5.40170442,18561,0.0001,,,,-8.901383,0.44782773
4618.817683,3712600,0.001,200,-1.178605493,18562,0.0001,,,,-8.96233,0.46692094
4619.0515,3712800,0.001,200,-67.08126498,18563,0.0001,,,,-8.849119,0.4238431
4619.288208,3713000,0.001,200,-28.20200583,18564,0.0001,,,,-8.941911,0.5040829
4619.524416,3713200,0.001,200,-12.99017173,18565,0.0001,,,,-8.865042,0.4772287
4619.759496,3713400,0.001,200,-17.37639027,18566,0.0001,,,,-8.901361,0.4818818
4619.993923,3713600,0.001,200,-13.57116392,18567,0.0001,,,,-8.777772,0.44439712
4620.2276,3713800,0.001,200,-0.802832737,18568,0.0001,,,,-8.821134,0.4685871
4620.461885,3714000,0.001,200,-22.30458382,18569,0.0001,,,,-8.879029,0.49380985
4620.69536,3714200,0.001,200,-76.83367534,18570,0.0001,,,,-8.911749,0.49933827
4620.930114,3714400,0.001,200,4.548593222,18571,0.0001,,,,-8.968932,0.47423714
4621.165083,3714600,0.001,200,5.151176436,18572,0.0001,,,,-8.770465,0.44560224
4621.400695,3714800,0.001,200,-14.16783959,18573,0.0001,,,,-8.825567,0.49292943
4621.634693,3715000,0.001,200,-23.89474036,18574,0.0001,,,,-9.028449,0.47117972
4621.869473,3715200,0.001,200,-0.40046737,18575,0.0001,,,,-8.589029,0.4454645
4622.104397,3715400,0.001,200,-37.11011793,18576,0.0001,,,,-8.767487,0.6339646
4622.341801,3715600,0.001,200,-8.567794722,18577,0.0001,,,,-8.86462,0.43462688
4622.57617,3715800,0.001,200,-3.161349601,18578,0.0001,,,,-8.880373,0.47779816
4622.809562,3716000,0.001,200,-30.91217855,18579,0.0001,,,,-8.687799,0.449839
4623.042725,3716200,0.001,200,-15.66746218,18580,0.0001,,,,-8.81237,0.45104426
4623.276046,3716400,0.001,200,-30.49315356,18581,0.0001,,,,-8.784601,0.45961705
4623.510851,3716600,0.001,200,-33.35670249,18582,0.0001,,,,-8.759542,0.61219877
4623.746557,3716800,0.001,200,-10.24482701,18583,0.0001,,,,-8.92264,0.47182325
4623.980541,3717000,0.001,200,-72.1388289,18584,0.0001,,,,-8.6941,0.42297822
4624.21525,3717200,0.001,200,11.63258632,18585,0.0001,,,,-8.93747,0.5405955
4624.450172,3717400,0.001,200,2.736191849,18586,0.0001,,,,-8.89911,0.5011481
4624.68181,3717600,0.001,200,6.199255988,18587,0.0001,,,,-8.780054,0.4556652
4624.917047,3717800,0.001,200,-27.63669265,18588,0.0001,,,,-8.674711,0.6004297
4625.150898,3718000,0.001,200,-13.90693046,18589,0.0001,,,,-8.766325,0.5145661
4625.384943,3718200,0.001,200,-93.76855541,18590,0.0001,,,,-8.853344,0.4073406
4625.618183,3718400,0.001,200,-32.7456913,18591,0.0001,,,,-8.85244,0.4835017
4625.853014,3718600,0.001,200,-25.67652408,18592,0.0001,,,,-8.718517,0.4687382
4626.087883,3718800,0.001,200,-66.4834525,18593,0.0001,,,,-8.92332,0.44936898
4626.322889,3719000,0.001,200,5.041836049,18594,0.0001,,,,-8.700839,0.50467145
4626.553583,3719200,0.001,200,1.763804844,18595,0.0001,,,,-8.874192,0.5641835
4626.786487,3719400,0.001,200,-31.37528633,18596,0.0001,,,,-8.839328,0.39777237
4627.021382,3719600,0.001,200,5.011916586,18597,0.0001,,,,-8.866731,0.47229064
4627.256558,3719800,0.001,200,-15.23211352,18598,0.0001,,,,-8.92091,0.5857129
4627.489998,3720000,0.001,200,-0.992780578,18599,0.0001,,,,-8.9011965,0.4661676
4627.72236,3720200,0.001,200,-122.1151359,18600,0.0001,,,,-8.848854,0.44094354
,3720200,,,,18600,,0.038837132,0.34,92.56,,
4630.65143,3720400,0.001,200,-40.28899672,18601,0.0001,,,,-8.8466,0.46480012
4630.88431,3720600,0.001,200,-19.3228785,18602,0.0001,,,,-8.7216215,0.4331848
4631.119109,3720800,0.001,200,-63.68276856,18603,0.0001,,,,-8.71928,0.4397236
4631.352305,3721000,0.001,200,2.598711614,18604,0.0001,,,,-8.769707,0.49272063
4631.58727,3721200,0.001,200,-153.8752546,18605,0.0001,,,,-8.908959,0.5201387
4631.820713,3721400,0.001,200,-46.0447008,18606,0.0001,,,,-8.8330345,0.5327754
4632.053876,3721600,0.001,200,-43.99104736,18607,0.0001,,,,-8.779776,0.4819245
4632.285761,3721800,0.001,200,-100.844527,18608,0.0001,,,,-8.767909,0.58017516
4632.51956,3722000,0.001,200,-82.5214527,18609,0.0001,,,,-8.806151,0.5258368
4632.752126,3722200,0.001,200,3.788856236,18610,0.0001,,,,-8.915575,0.4692559
4632.986113,3722400,0.001,200,-89.38922276,18611,0.0001,,,,-8.755906,0.4452455
4633.218373,3722600,0.001,200,-1.473082987,18612,0.0001,,,,-8.769012,0.39897656
4633.452599,3722800,0.001,200,7.751805325,18613,0.0001,,,,-8.828154,0.48815852
4633.687791,3723000,0.001,200,-64.06505275,18614,0.0001,,,,-8.853253,0.47505057
4633.921739,3723200,0.001,200,-21.50693255,18615,0.0001,,,,-8.8355465,0.45021155
4634.15722,3723400,0.001,200,-71.79430861,18616,0.0001,,,,-8.668638,0.50449663
4634.392937,3723600,0.001,200,-39.73380743,18617,0.0001,,,,-8.941959,0.3901552
4634.625461,3723800,0.001,200,2.235357889,18618,0.0001,,,,-8.752308,0.4232501
4634.858529,3724000,0.001,200,-88.95449666,18619,0.0001,,,,-8.788056,0.44657513
4635.090912,3724200,0.001,200,-15.84360556,18620,0.0001,,,,-8.892224,0.4730829
4635.32514,3724400,0.001,200,-7.601418122,18621,0.0001,,,,-8.878468,0.43786767
4635.560779,3724600,0.001,200,4.989409676,18622,0.0001,,,,-8.661747,0.40269062
4635.794433,3724800,0.001,200,-21.34163874,18623,0.0001,,,,-8.638894,0.5143108
4636.030153,3725000,0.001,200,-27.87182999,18624,0.0001,,,,-8.727032,0.45813087
4636.264878,3725200,0.001,200,-21.03534924,18625,0.0001,,,,-8.621973,0.41005418
4636.497422,3725400,0.001,200,-11.00951753,18626,0.0001,,,,-8.697681,0.4067704
4636.729683,3725600,0.001,200,-62.42722047,18627,0.0001,,,,-8.787217,0.49412715
4636.962842,3725800,0.001,200,-3.255002703,18628,0.0001,,,,-8.7930355,0.51781905
4637.198229,3726000,0.001,200,-15.69625191,18629,0.0001,,,,-8.683395,0.49833497
4637.430151,3726200,0.001,200,-11.30805227,18630,0.0001,,,,-8.590145,0.45497382
4637.663785,3726400,0.001,200,-128.662782,18631,0.0001,,,,-8.602696,0.55261683
4637.899482,3726600,0.001,200,-46.60618446,18632,0.0001,,,,-8.7073765,0.54469585
4638.133899,3726800,0.001,200,-87.35625933,18633,0.0001,,,,-8.720378,0.5044519
4638.367598,3727000,0.001,200,-54.53633967,18634,0.0001,,,,-8.701737,0.52892697
4638.604975,3727200,0.001,200,2.380219319,18635,0.0001,,,,-8.706713,0.4535349
4638.838708,3727400,0.001,200,-20.48522831,18636,0.0001,,,,-8.915771,0.519416
4639.073019,3727600,0.001,200,-16.7271634,18637,0.0001,,,,-8.721511,0.45131844
4639.307931,3727800,0.001,200,-2.967577627,18638,0.0001,,,,-8.917878,0.4725952
4639.542167,3728000,0.001,200,-2.589731117,18639,0.0001,,,,-8.590366,0.5070728
4639.776212,3728200,0.001,200,1.895437859,18640,0.0001,,,,-8.778709,0.42288303
4640.011994,3728400,0.001,200,-8.384676198,18641,0.0001,,,,-8.747037,0.43901843
4640.246267,3728600,0.001,200,-34.1331026,18642,0.0001,,,,-8.552238,0.49566457
4640.479177,3728800,0.001,200,-9.081183405,18643,0.0001,,,,-8.628503,0.43102697
4640.713182,3729000,0.001,200,-51.45548783,18644,0.0001,,,,-8.735729,0.48059848
4640.944447,3729200,0.001,200,0.113066225,18645,0.0001,,,,-8.743605,0.38070342
4641.17824,3729400,0.001,200,-8.796778429,18646,0.0001,,,,-8.773831,0.60446125
4641.410081,3729600,0.001,200,-192.9296228,18647,0.0001,,,,-8.746789,0.4974685
4641.64588,3729800,0.001,200,-23.26505978,18648,0.0001,,,,-8.702334,0.4918525
4641.877769,3730000,0.001,200,-19.22736521,18649,0.0001,,,,-8.64107,0.47911513
4642.109485,3730200,0.001,200,-52.32960206,18650,0.0001,,,,-8.713468,0.5159139
4642.342911,3730400,0.001,200,-98.91843572,18651,0.0001,,,,-8.626847,0.4399019
4642.577812,3730600,0.001,200,-109.9323925,18652,0.0001,,,,-8.697177,0.4346609
4642.810528,3730800,0.001,200,-2.19631496,18653,0.0001,,,,-8.811566,0.5000684
4643.041632,3731000,0.001,200,-86.38518332,18654,0.0001,,,,-8.770295,0.5198281
4643.274545,3731200,0.001,200,-30.91916748,18655,0.0001,,,,-8.734096,0.42494375
4643.510597,3731400,0.001,200,-22.94279837,18656,0.0001,,,,-8.734613,0.43086582
4643.744036,3731600,0.001,200,-29.81992615,18657,0.0001,,,,-8.744782,0.48638833
4643.978146,3731800,0.001,200,-7.409622371,18658,0.0001,,,,-8.712164,0.38486388
4644.211227,3732000,0.001,200,-14.60991414,18659,0.0001,,,,-8.620337,0.58068985
4644.445332,3732200,0.001,200,-55.02365219,18660,0.0001,,,,-8.757413,0.37965012
4644.67951,3732400,0.001,200,-60.495122,18661,0.0001,,,,-8.835012,0.47508386
4644.916244,3732600,0.001,200,-48.13114118,18662,0.0001,,,,-8.7510805,0.42104208
4645.151776,3732800,0.001,200,-8.009210881,18663,0.0001,,,,-8.8030205,0.43355012
4645.384532,3733000,0.001,200,3.685889323,18664,0.0001,,,,-8.5464735,0.5206051
4645.619761,3733200,0.001,200,0.965459369,18665,0.0001,,,,-8.61351,0.55713123
4645.855021,3733400,0.001,200,-24.36122697,18666,0.0001,,,,-8.720978,0.43075994
4646.08877,3733600,0.001,200,-16.45370477,18667,0.0001,,,,-8.650469,0.46423513
4646.324106,3733800,0.001,200,2.277416837,18668,0.0001,,,,-8.68912,0.40443352
4646.557371,3734000,0.001,200,6.614003743,18669,0.0001,,,,-8.63644,0.42581627
4646.789835,3734200,0.001,200,-7.350693395,18670,0.0001,,,,-8.560712,0.41852525
4647.022578,3734400,0.001,200,-35.88868195,18671,0.0001,,,,-8.845849,0.45012084
4647.255992,3734600,0.001,200,2.457144222,18672,0.0001,,,,-8.613571,0.5102119
4647.492604,3734800,0.001,200,-62.63624577,18673,0.0001,,,,-8.644903,0.45963576
4647.7268,3735000,0.001,200,-137.0385154,18674,0.0001,,,,-8.712396,0.42182496
4647.960235,3735200,0.001,200,-32.15172969,18675,0.0001,,,,-8.645175,0.4293205
4648.195393,3735400,0.001,200,-51.06668067,18676,0.0001,,,,-8.680572,0.41033623
4648.430287,3735600,0.001,200,5.360697584,18677,0.0001,,,,-8.68177,0.468839
4648.663519,3735800,0.001,200,0.792940246,18678,0.0001,,,,-8.504439,0.46763107
4648.898904,3736000,0.001,200,-156.0387061,18679,0.0001,,,,-8.874669,0.4624372
4649.130625,3736200,0.001,200,-95.90207662,18680,0.0001,,,,-8.742904,0.40003645
4649.364546,3736400,0.001,200,-44.71723088,18681,0.0001,,,,-8.686011,0.4418782
4649.599283,3736600,0.001,200,-20.34962036,18682,0.0001,,,,-8.536465,0.54195094
4649.831698,3736800,0.001,200,-12.82064122,18683,0.0001,,,,-8.505481,0.44093803
4650.065764,3737000,0.001,200,-38.73671196,18684,0.0001,,,,-8.512094,0.51665074
4650.29713,3737200,0.001,200,-44.37467695,18685,0.0001,,,,-8.7191925,0.44321254
4650.5316,3737400,0.001,200,-36.42884226,18686,0.0001,,,,-8.655506,0.42115167
4650.765839,3737600,0.001,200,-33.47009427,18687,0.0001,,,,-8.606998,0.45526922
4650.999516,3737800,0.001,200,-32.39864599,18688,0.0001,,,,-8.68439,0.50248736
4651.232297,3738000,0.001,200,-26.40331692,18689,0.0001,,,,-8.603029,0.5221203
4651.466663,3738200,0.001,200,-139.9409154,18690,0.0001,,,,-8.4934435,0.4470945
4651.701999,3738400,0.001,200,-61.87260708,18691,0.0001,,,,-8.539455,0.42493317
4651.934591,3738600,0.001,200,-14.91418984,18692,0.0001,,,,-8.606824,0.4314893
4652.169247,3738800,0.001,200,2.478431393,18693,0.0001,,,,-8.581805,0.45757037
4652.404228,3739000,0.001,200,-7.414173019,18694,0.0001,,,,-8.612915,0.5980103
4652.638948,3739200,0.001,200,-80.3936288,18695,0.0001,,,,-8.572033,0.39730197
4652.870142,3739400,0.001,200,-72.98133004,18696,0.0001,,,,-8.538326,0.45141178
4653.103392,3739600,0.001,200,-44.60176707,18697,0.0001,,,,-8.537129,0.50583386
4653.337779,3739800,0.001,200,4.050084134,18698,0.0001,,,,-8.644711,0.41952428
4653.570411,3740000,0.001,200,-101.8227433,18699,0.0001,,,,-8.632175,0.46078685
4653.8031,3740200,0.001,200,-10.48368251,18700,0.0001,,,,-8.445979,0.47609836
4654.03681,3740400,0.001,200,-81.34005209,18701,0.0001,,,,-8.662753,0.37649763
4654.267488,3740600,0.001,200,-226.2844336,18702,0.0001,,,,-8.58565,0.38661477
4654.500768,3740800,0.001,200,10.44440307,18703,0.0001,,,,-8.536551,0.43602717
4654.734662,3741000,0.001,200,3.131952881,18704,0.0001,,,,-8.702763,0.46385324
4654.968676,3741200,0.001,200,5.835866824,18705,0.0001,,,,-8.676302,0.5497538
4655.201984,3741400,0.001,200,11.72216584,18706,0.0001,,,,-8.542544,0.46499485
4655.435675,3741600,0.001,200,5.036604723,18707,0.0001,,,,-8.690036,0.5750826
4655.668693,3741800,0.001,200,6.607601724,18708,0.0001,,,,-8.65174,0.44669092
4655.901425,3742000,0.001,200,6.657697055,18709,0.0001,,,,-8.6192875,0.50286764
4656.132548,3742200,0.001,200,-11.40866313,18710,0.0001,,,,-8.505296,0.49683732
4656.366122,3742400,0.001,200,0.679924536,18711,0.0001,,,,-8.638459,0.41675708
4656.598608,3742600,0.001,200,-101.3309263,18712,0.0001,,,,-8.712374,0.51568115
4656.832701,3742800,0.001,200,-16.0719989,18713,0.0001,,,,-8.550369,0.43149912
4657.066108,3743000,0.001,200,-56.02896227,18714,0.0001,,,,-8.531649,0.41654366
4657.297059,3743200,0.001,200,-24.67298645,18715,0.0001,,,,-8.472428,0.49303174
4657.531987,3743400,0.001,200,-45.44945119,18716,0.0001,,,,-8.511901,0.40059158
4657.765838,3743600,0.001,200,-27.88870908,18717,0.0001,,,,-8.528371,0.43679765
4657.999512,3743800,0.001,200,-17.18920274,18718,0.0001,,,,-8.535595,0.4579398
4658.233922,3744000,0.001,200,-19.43717642,18719,0.0001,,,,-8.789242,0.44073308
4658.466973,3744200,0.001,200,-191.7229154,18720,0.0001,,,,-8.686311,0.43610686
4658.698481,3744400,0.001,200,-35.43461866,18721,0.0001,,,,-8.572863,0.43646693
4658.933155,3744600,0.001,200,-17.19999423,18722,0.0001,,,,-8.602967,0.5606249
4659.167665,3744800,0.001,200,-46.97909031,18723,0.0001,,,,-8.465408,0.4387158
4659.400661,3745000,0.001,200,5.448272587,18724,0.0001,,,,-8.643939,0.47915518
4659.634086,3745200,0.001,200,-59.6758359,18725,0.0001,,,,-8.570097,0.42770028
4659.866777,3745400,0.001,200,-52.63070132,18726,0.0001,,,,-8.600747,0.5278193
4660.102817,3745600,0.001,200,-20.07970689,18727,0.0001,,,,-8.444793,0.4253724
4660.336398,3745800,0.001,200,-80.29989567,18728,0.0001,,,,-8.80148,0.37534642
4660.570536,3746000,0.001,200,-7.141074403,18729,0.0001,,,,-8.691819,0.41786972
4660.805824,3746200,0.001,200,-25.40773214,18730,0.0001,,,,-8.681113,0.4417707
4661.038316,3746400,0.001,200,-57.19101545,18731,0.0001,,,,-8.752682,0.4389763
4661.271542,3746600,0.001,200,-9.468477894,18732,0.0001,,,,-8.690366,0.5769822
4661.506381,3746800,0.001,200,-27.45188903,18733,0.0001,,,,-8.739022,0.6187317
4661.741461,3747000,0.001,200,1.665218801,18734,0.0001,,,,-8.698705,0.49400368
4661.975237,3747200,0.001,200,-138.3020427,18735,0.0001,,,,-8.714093,0.4724707
4662.207165,3747400,0.001,200,6.481521518,18736,0.0001,,,,-8.454004,0.4754851
4662.443247,3747600,0.001,200,-129.0979255,18737,0.0001,,,,-8.576417,0.48381293
4662.674889,3747800,0.001,200,7.208970327,18738,0.0001,,,,-8.561349,0.40836674
4662.909566,3748000,0.001,200,-184.8539647,18739,0.0001,,,,-8.637777,0.4451326
4663.142661,3748200,0.001,200,-81.88775976,18740,0.0001,,,,-8.609954,0.43963817
4663.376156,3748400,0.001,200,-16.43373864,18741,0.0001,,,,-8.70827,0.43301946
4663.609464,3748600,0.001,200,-34.74935742,18742,0.0001,,,,-8.521253,0.44952968
4663.843321,3748800,0.001,200,0.392925209,18743,0.0001,,,,-8.567349,0.47329164
4664.075276,3749000,0.001,200,-2.391337198,18744,0.0001,,,,-8.657314,0.4593655
4664.308056,3749200,0.001,200,6.27458799,18745,0.0001,,,,-8.664776,0.44626248
4664.543043,3749400,0.001,200,-15.59463502,18746,0.0001,,,,-8.467866,0.5596819
4664.774708,3749600,0.001,200,7.195639244,18747,0.0001,,,,-8.481841,0.4856002
4665.007463,3749800,0.001,200,-30.31863358,18748,0.0001,,,,-8.724033,0.42218927
4665.241454,3750000,0.001,200,-71.83664397,18749,0.0001,,,,-8.690384,0.4393794
4665.474929,3750200,0.001,200,-36.54949342,18750,0.0001,,,,-8.736597,0.41421768
4665.708661,3750400,0.001,200,-102.1081383,18751,0.0001,,,,-8.634904,0.46097675
4665.944549,3750600,0.001,200,-5.967811375,18752,0.0001,,,,-8.641388,0.4618306
4666.177657,3750800,0.001,200,-29.0862568,18753,0.0001,,,,-8.599103,0.48796928
4666.410121,3751000,0.001,200,-37.95005691,18754,0.0001,,,,-8.516306,0.48876154
4666.640506,3751200,0.001,200,4.109190573,18755,0.0001,,,,-8.787671,0.42487815
4666.872621,3751400,0.001,200,-14.41069854,18756,0.0001,,,,-8.576802,0.46369225
4667.106552,3751600,0.001,200,5.207348183,18757,0.0001,,,,-8.738898,0.45817238
4667.337863,3751800,0.001,200,-120.9616748,18758,0.0001,,,,-8.594137,0.36129853
4667.571644,3752000,0.001,200,-60.73831202,18759,0.0001,,,,-8.600974,0.4087538
4667.805789,3752200,0.001,200,-7.660175357,18760,0.0001,,,,-8.615207,0.50512713
4668.039614,3752400,0.001,200,-3.286160621,18761,0.0001,,,,-8.533676,0.4324764
4668.273461,3752600,0.001,200,1.28024071,18762,0.0001,,,,-8.701605,0.49708706
4668.507319,3752800,0.001,200,3.680903115,18763,0.0001,,,,-8.522159,0.43196252
4668.739896,3753000,0.001,200,-51.45735592,18764,0.0001,,,,-8.632135,0.42681247
4668.973497,3753200,0.001,200,-68.76208776,18765,0.0001,,,,-8.55436,0.5027423
4669.206609,3753400,0.001,200,-124.1050417,18766,0.0001,,,,-8.654517,0.51800287
4669.441118,3753600,0.001,200,-23.49815615,18767,0.0001,,,,-8.621899,0.4077131
4669.675948,3753800,0.001,200,-44.25735276,18768,0.0001,,,,-8.650005,0.3692288
4669.909112,3754000,0.001,200,-83.99995513,18769,0.0001,,,,-8.713984,0.46731406
4670.143487,3754200,0.001,200,-78.58119235,18770,0.0001,,,,-8.666608,0.44182587
4670.377012,3754400,0.001,200,-33.64455092,18771,0.0001,,,,-8.63051,0.5074009
4670.608924,3754600,0.001,200,-186.5242991,18772,0.0001,,,,-8.566275,0.49185005
4670.843583,3754800,0.001,200,-16.33118589,18773,0.0001,,,,-8.632756,0.4941673
4671.076945,3755000,0.001,200,-24.09668321,18774,0.0001,,,,-8.558926,0.38733727
4671.312347,3755200,0.001,200,-16.13947657,18775,0.0001,,,,-8.589736,0.41420993
4671.546846,3755400,0.001,200,-74.8487931,18776,0.0001,,,,-8.493982,0.43282077
4671.779302,3755600,0.001,200,-64.57181366,18777,0.0001,,,,-8.65,0.47346678
4672.013175,3755800,0.001,200,-21.96394251,18778,0.0001,,,,-8.480112,0.5415491
4672.247428,3756000,0.001,200,-37.09516345,18779,0.0001,,,,-8.485485,0.37940812
4672.479878,3756200,0.001,200,-173.8651793,18780,0.0001,,,,-8.748256,0.48207015
4672.713639,3756400,0.001,200,-13.99765656,18781,0.0001,,,,-8.553112,0.37110215
4672.946478,3756600,0.001,200,-95.93946693,18782,0.0001,,,,-8.54306,0.39824694
4673.178167,3756800,0.001,200,-171.6949237,18783,0.0001,,,,-8.542089,0.46291265
4673.411399,3757000,0.001,200,-45.98618055,18784,0.0001,,,,-8.667599,0.49254432
4673.645348,3757200,0.001,200,-26.3143389,18785,0.0001,,,,-8.507418,0.39553085
4673.879448,3757400,0.001,200,-16.45171705,18786,0.0001,,,,-8.629364,0.51104105
4674.114144,3757600,0.001,200,-26.77365851,18787,0.0001,,,,-8.714284,0.44584137
4674.348784,3757800,0.001,200,-61.88473602,18788,0.0001,,,,-8.514432,0.41367704
4674.583503,3758000,0.001,200,-154.6319087,18789,0.0001,,,,-8.522126,0.4227537
4674.81682,3758200,0.001,200,8.341744358,18790,0.0001,,,,-8.417496,0.44612652
4675.049018,3758400,0.001,200,0.162779361,18791,0.0001,,,,-8.56129,0.48400036
4675.284662,3758600,0.001,200,-215.7120472,18792,0.0001,,,,-8.533261,0.43217972
4675.518797,3758800,0.001,200,7.960697329,18793,0.0001,,,,-8.493775,0.47778907
4675.752094,3759000,0.001,200,-13.7732032,18794,0.0001,,,,-8.620685,0.4138046
4675.985985,3759200,0.001,200,12.5910416,18795,0.0001,,,,-8.639512,0.4616394
4676.220271,3759400,0.001,200,-6.453481462,18796,0.0001,,,,-8.531578,0.5022115
4676.454375,3759600,0.001,200,-149.4022887,18797,0.0001,,,,-8.635098,0.47613364
4676.689105,3759800,0.001,200,-31.83142474,18798,0.0001,,,,-8.517818,0.51427686
4676.920669,3760000,0.001,200,2.470498984,18799,0.0001,,,,-8.600332,0.46011594
4677.153072,3760200,0.001,200,-139.4483688,18800,0.0001,,,,-8.478047,0.4174256
,3760200,,,,18800,,0.033340615,0.6,145.12,,
4680.065172,3760400,0.001,200,-26.60856204,18801,0.0001,,,,-8.449386,0.50536907
4680.300064,3760600,0.001,200,-14.14372812,18802,0.0001,,,,-8.64417,0.4575627
4680.535964,3760800,0.001,200,8.449650595,18803,0.0001,,,,-8.534201,0.477995
4680.766525,3761000,0.001,200,-116.1699338,18804,0.0001,,,,-8.638108,0.45912415
4681.000254,3761200,0.001,200,-39.92973615,18805,0.0001,,,,-8.618376,0.40419838
4681.235635,3761400,0.001,200,-46.75282611,18806,0.0001,,,,-8.473891,0.4467715
4681.469695,3761600,0.001,200,-22.46106196,18807,0.0001,,,,-8.398123,0.40379158
4681.705769,3761800,0.001,200,-44.38719296,18808,0.0001,,,,-8.619381,0.47771132
4681.939049,3762000,0.001,200,-15.53407455,18809,0.0001,,,,-8.446651,0.44207406
4682.172577,3762200,0.001,200,0.496988603,18810,0.0001,,,,-8.667966,0.50271624
4682.410276,3762400,0.001,200,-74.11457588,18811,0.0001,,,,-8.493511,0.4565271
4682.644423,3762600,0.001,200,-137.5481893,18812,0.0001,,,,-8.446567,0.47565323
4682.877593,3762800,0.001,200,-38.19526029,18813,0.0001,,,,-8.42041,0.42373103
4683.112087,3763000,0.001,200,-62.92536661,18814,0.0001,,,,-8.440079,0.4759754
4683.346155,3763200,0.001,200,-21.41332434,18815,0.0001,,,,-8.475608,0.49444544
4683.582477,3763400,0.001,200,-112.0914257,18816,0.0001,,,,-8.559491,0.43719226
4683.814923,3763600,0.001,200,-155.0147917,18817,0.0001,,,,-8.543199,0.43255368
4684.046729,3763800,0.001,200,-181.8622654,18818,0.0001,,,,-8.409405,0.4538133
4684.278435,3764000,0.001,200,-67.58593806,18819,0.0001,,,,-8.426806,0.4375674
4684.513248,3764200,0.001,200,-92.22206372,18820,0.0001,,,,-8.3896475,0.51215196
4684.750254,3764400,0.001,200,-9.060177383,18821,0.0001,,,,-8.582823,0.44929534
4684.986868,3764600,0.001,200,-3.876002861,18822,0.0001,,,,-8.486634,0.37234712
4685.223296,3764800,0.001,200,-15.48581342,18823,0.0001,,,,-8.532268,0.50704587
4685.461211,3765000,0.001,200,-0.278835075,18824,0.0001,,,,-8.675533,0.4505561
4685.698251,3765200,0.001,200,-106.8410131,18825,0.0001,,,,-8.459848,0.4446032
4685.936965,3765400,0.001,200,-51.07417146,18826,0.0001,,,,-8.549906,0.4507183
4686.175239,3765600,0.001,200,9.614770562,18827,0.0001,,,,-8.659055,0.5052496
4686.413388,3765800,0.001,200,-31.50885087,18828,0.0001,,,,-8.583807,0.6405835
4686.649421,3766000,0.001,200,-32.95802706,18829,0.0001,,,,-8.436756,0.45887184
4686.886397,3766200,0.001,200,5.972909109,18830,0.0001,,,,-8.4982195,0.38107595
4687.121856,3766400,0.001,200,-54.46301172,18831,0.0001,,,,-8.531458,0.38563907
4687.359167,3766600,0.001,200,-16.32695917,18832,0.0001,,,,-8.493383,0.42180574
4687.595811,3766800,0.001,200,-35.25925205,18833,0.0001,,,,-8.45114,0.42631158
4687.83053,3767000,0.001,200,-50.99968101,18834,0.0001,,,,-8.695078,0.4578778
4688.065552,3767200,0.001,200,-42.85034905,18835,0.0001,,,,-8.522404,0.47046158
4688.302444,3767400,0.001,200,-45.54788652,18836,0.0001,,,,-8.561343,0.43424225
4688.539071,3767600,0.001,200,-134.4409563,18837,0.0001,,,,-8.504731,0.47951803
4688.772653,3767800,0.001,200,-19.76303189,18838,0.0001,,,,-8.384947,0.41209507
4689.009259,3768000,0.001,200,-48.37498561,18839,0.0001,,,,-8.563641,0.4107294
4689.243467,3768200,0.001,200,-160.9118227,18840,0.0001,,,,-8.440909,0.4290506
